filename,reference,prediction
val_855.jpg, is an image of a lighthouse.  The gray ocean seems calm with fairly small waves.  The sun is setting and the lighthouse is illuminated.  The,There are small waves in the water. There are buildings off in the distance. There is a dock in front of the water. The sky is blue
val_277.jpg, clock is made of interesting items. It is standing on the boardwalk where people are walking past it. You can see the water in back. The sky, is a picture of a monument. The monument is a white horse. The horse is black and white. There is a clock on the monument. The
val_889.jpg, airplane is taking off from the runway. The runway is gray with white markings on it. There is a red metal pole in front of the runway and it,Two planes are on a runway nose to nose. The planes are white with red and blue stripes on the tails. The wheels on the planes are down
val_394.jpg, is a zebra looking down while eating grass. The zebra has black and white stripes and is very clean. The grass is very healthy and has a, zebra is black and white. The zebra has a mane on the neck color black and white. The zebra has a mane on
val_511.jpg, tall black clock tower is standing upright on a grey paved surface.  The tower has two black and white clocks at its top.  The clock has black,The clock is very ornate. It has gold hands. There are cardinal numbers and roman numerals. There are also figurines around the clock
val_467.jpg, is a white toilet in a room. There is black tile on the wall behind the toilet. There is a bathtub next to the toilet. There is, ceiling of a bathroom with graffiti on the tile is visible.  The toilet is white and the lid is closed.  Graffiti is above the toilet
val_422.jpg, boats sit on the beach. There is water next to them. There are some houses on the hill behind the sand. ,"Two boats are seen clearly in the bay. The boat on the left is white, the boat on the right is red, and the boat on the"
val_523.jpg, men are sitting in the middle of a road on motorcycles. The men are wearing black shirts and blue jeans. Other men and women are walking towards them.,Three people are riding motorcycles in the street on a sunny day. There are large buildings in the background behind them. There is a person wearing a red
val_288.jpg, black and white cat is sitting in a sink. Behind her are three bottles of medicines. In front of here is a plastic bottle of blue gel. ,A cat is laying on top of a silver laptop. The laptop is turned on and is sitting on someone's lap. The cat is wearing a red
val_714.jpg," men are standing near the water's edge. There is a white surfboard turned upside-down on the sand and one man is leaning over near it,",Three people are standing on a beach on a sunny day. One of the people is wearing a black shirt and blue jean shorts. There is a
val_816.jpg, zebras are standing in an open field. One zebra is leaning his head against the other zebra's neck. Both zebras have large,Two zebras are standing next to each other. The zebras are facing each other where one is slightly higher than the other. The ze
val_280.jpg," front a house is a small clock tower. The tower has two clocks visible. On top of the tower are the bells. Behind the tower, is a",is a tall stone building with a clock on the top of it. the clock has roman numerals on it. there is a black wind direction
val_475.jpg, is a horse standing in front of a body of water. There are black rocks on the ground with green moss and grass on top of the rocks. There,The horse is looking directly at the camera. The horse has bangs in its eyes. The bangs are a chocolate brown color. The horse is
val_295.jpg,ucks that are sitting in the grass. There is a large brown duck and you can only see its back wing. There are two other yellow ducks sitting next,Three ducks are standing next to a body of water. The smallest duck is a dark brown color with a black beak. The mouth of the duck
val_432.jpg, silver pole has a white and blue sign hanging from it. There is a pot with pink flowers hanging from the top of the pole. There is a red,"The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL"
val_630.jpg, picture of a grocery store display. There are red apples on the grocery store display. There are green apples on the grocery store display. There are oranges on, a bunch of fruit is on a table. there is a lot of apples. the apples are bright red. there are a lot of oranges. there
val_504.jpg, photo is taken inside of a room in a home. A large pool table is sitting below a hanging light. two red chairs are sitting near the table beside,"The room has wooden floors, white walls, and wooden trim. There is a stainless steel door on the wall, and a silver handle hanging from the"
val_632.jpg, man with a beard and wearing a blue t-shirt is bending down slightly and peering at something.  In front of the man is the glass window,Two men are standing in front of a food shop. One of the men is wearing a long sleeve shirt and jeans. The other man is wearing a
val_733.jpg, wall is made of brown wood panels. There is a mirror with a dark colored frame on the wall. There is a reflection of a cream colored table in,"Behind the counter, there is a stainless steel fridge with gas pumps that are black on the top and silver on the bottom. The lights on the fridge"
val_713.jpg," a table with a white square ceramic top several fruits and placed, and four of the fruits have stickers on them to make up a face. A banana is",There is a pile of fresh fruit on the table. There are melons and pineapples. Strawberries are sitting out. There is a paper
val_49.jpg, black umbrella sits near a grey stone wall.  The umbrellas is suspended one foot in the air.  A wooden bench is attached to the grey,Three young people are posing for a picture outside at night. One of the young people is wearing a black shirt and jeans. The other two people are
val_787.jpg, man is above the water. The man is wearing a wet suit. The wetsuit is red and black. The man has short hair. The mans,The water in the ocean is making white waves. The man is wearing a black wet suit. The water is splashing all around the man while he
val_444.jpg," plant is growing in a clear vase.  The vase is clear, but somewhat cloudy.  The vase is half full of water. ",The table is made of glass. The glass is yellow. The table has circle hole in the middle of it. The hole is made of metal.
val_309.jpg, suitcases are on a black belt. There are many people standing around the suitcases. There are some boxes next to the suitcases. ,"The image is of a passenger train. The passenger train consists of yellow, blue, and white colors throughout the various train cars. The passenger train is"
val_739.jpg, white dog sits on a white chair. The white dog has a black nose. The white dog has pink ears. The white chair has brown wooden legs under,Two dogs are standing in front of a white door. One of the dogs is black and white. The other dog is brown and white. There is
val_781.jpg, woman is standing in a wooded area on snow covered ground. She is wearing a pink and black coat and black pants. She has skis on her,is standing in the snow. the snow is white in color. the snow has tracks from skiers. the snow has tracks from skiers. the
val_763.jpg," plate of food is visible on a table.  There is broccoli, carrots and chicken in sauce on a white, circular plate.  The food appears to",There is a big plate on the table. The plate has food on it. There are carrots on the plate. There are olives on the plate
val_627.jpg," double decker bus is driving on a road. The road has black pavement with white painted markings. The bus is red, blue and white in color.","Two public transportation buses are pulling up to a bus stop on a foggy day. The bus in the front is white, red, and blue."
val_453.jpg, few pedestrians are along a sidewalk on a street in a town or city.  One pedestrian is a woman dressed in a white or cream jacket and black sl,The sky is partly cloudy and mostly blue. There is a truck parked on the street that is white. There is a tree on the other side of
val_402.jpg, bunch of people are out in the water. A man is seen surfing on a way. Most people are swimming In the water away from the camera., a person is surfing in the ocean. the ocean water is very light blue. there is a wave that the person is surfing on the wave. the
val_300.jpg," is plate of food. A person is holding a meat. On the plate, are silver utensils. On the plate has pickle, meat,",Browse through a food cart and see what is in the cart. There are cooked green asparagus stalks on the asparagus. There
val_320.jpg, orange cat is sitting in front of a laptop. The laptop is silver and the screen is turned on. There is a red blanket on the bed behind the,The cat is looking directly at the camera. The cat has big eyes. The cat's eyes are goldish yellow color. The cat's ears on
val_620.jpg, picture takes place outside on a sunny day. People are running on a grassy field playing frisbee. One of the men is wearing a blue shirt,Two young men are playing soccer on a field of grass. One of the men is about to kick the ball. There are about six men on the
val_568.jpg, mouse on the table is grey and black. The letters on the mouth are great. The mouse is sitting on a mouse pad. The mousepad is sitting,Microsoft has a lot of desktops on it. It is very cluttered and there is a lot of objects on top of the desk. There is
val_716.jpg, people are skateboarding on the road. One boy wears a black backpack on back. A man wears a blue shirt with brown shorts. A bridge with an,"Two young men are riding their bikes on the street.  One of the men is wearing a cap, blue short sleeve shirt and jeans.  The"
val_576.jpg, photo is on a snowy slope. There are sparse green trees in the background. There is a person standing on skis. He is wearing a dark colored,There are three people standing on skis in the snow. There is a person wearing a red jacket and gray pants. There is a person wearing a
val_196.jpg, hill has snow on it. There are tracks in the snow. A person is standing on top of a snowboard on a railing. There are people standing,There is a man and a little boy standing on a skateboard in the middle of a street. The man is wearing a black shirt and blue jeans
val_257.jpg, very tall building with lots of windows. There is a street light sitting below the tall building. There is another tall building next to the first tall building.,The sky is partly cloudy and mostly blue. There is a bushy white tree in the distance. There are palm trees in the distance. There are
val_921.jpg, is a picture of a living room. The living room floor is light brown. The floor is wood grain. There are rugs all over the floor.,The room is void of any furniture. White walls are framed in wood trimming.  Beige carpeting covers the floor.  The window is
val_290.jpg, line of people stand waiting to order from a food truck parked in a parking lot. The window of the food truck is open. At the front of the,There is a lot of people standing around a table. There is a red banner with a lot of logos. There is a white table cloth on the
val_709.jpg, van is sitting in front of a building. The front of the building has big Windows on it. To the left of the windows there's numbers on the,A group of people sit and watch a projector that is mounted on the wall of a building.  The projector is white with black writing on it and
val_352.jpg, is a white bath tub next to an older white sink on the wall. There is a white toilet on the ground next to the sink. There is a,"The image is of a bathroom. The shower curtain, and the bathtub and toilet are white. The bathtub and toilet are white. There is"
val_321.jpg," square plates of food sits on a gray wooden picnic table outside on a sunny day. On the plate there is a meat casserole, a noodle",The table is white with red floral designs. There are two people sitting at the table. The person closest to the camera is wearing a red shirt.
val_259.jpg, is a large white building with windows in the side of it. There is a person walking on the sidewalk in front of the building. The person is holding,The sky is partly cloudy. The clouds are big and fluffy. There is a bike leaning against the pole on the sidewalk. The bike is black.
val_37.jpg, are two striped zebras standing on the dirt. There is a log behind them on the ground. There is a tree trunk on the ground behind them,The zebra is looking down smelling the ground. The zebra has black and white stripes. The whiskers are visible too. The whiskers are
val_113.jpg, very tall brick building has a couple of clocks on the front. The clocks are strange and old looking. There are figures surrounding the clocks. There are two,The clock is very ornate. It has gold hands. There are cardinal numbers and roman numerals. There are also figurines around the clock
val_774.jpg, maroon ford sedan is getting ready to go at a traffic light. There is a silver pole over head that has two traffic lights going horizontally over the,"The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL"
val_203.jpg," dark haired woman in a dark coat, dark hat, dark sunglasses and blue jeans is sitting on a wooden slatted bench while holding the leash of her",The man is sitting on a bench. The bench is green. The man is wearing a jacket. The jacket is black. The man is wearing a
val_829.jpg,'s a man and his dog sitting on the edge of a small wall. The dog is gold colored. The man is looking back at the camera. There,Two people are enjoying a beautiful day outside. Both people are female. One is male. The other is female. The woman is wearing a white shirt
val_678.jpg, man in a black wet suit is standing in the shallow water on a beach on a bright mostly clear day. The man is holding a kite above him," A seagull takes flight over a deserted section of beach.  His wings are at the apex of his flapping, held high.  Rather"
val_274.jpg, silver and gold train on the train tracks. There are many wires above the train. There are large buildings next to the train and the train tracks are brown,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_621.jpg," wearing black boots, wearing blue jeans with acid wash spots all over it.  He is draping his black,  yellow, red, green and", There are people standing on a tennis court. There is a man in a blue shirt and white shorts. There is a man in a green shirt and
val_68.jpg, small downtown area in this urban neighborhood does not have heavy traffic on the main road.  There is a long public bus that is parked on the right side,"Three taxis, a pick-up truck and a Coca-Cola truck are traveling on a busy city street. They are all going past a building that"
val_154.jpg," are two players on a baseball field. Both players have a brown glove in their hands. One is standing on a pitcher's mound, while the other player",The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_472.jpg," batter is standing on the home base. Behind him is a catcher wearing a black protective mask. The catcher is also wearing a black gloves, black shirt,",The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_202.jpg, lone egg sandwich is on top of a red and white checkered paper. The top is an English muffin as well as the bottom. Inside of,"The image is of a man eating a slice of pizza. He is indoors and sitting down, and using both hands to hold the pizza, with one"
val_934.jpg, are posing for a picture around a white fence. There are three people sitting on top of brown horses behind the white fence. There are two kids sitting on,The man is sitting on top of a bench. The seat of the bench is wooden and the back of the bench is concrete. The man is wearing
val_219.jpg, is a man in a blue shirt. He is wearing a striped tie and a tan hat. There is a red bicycle behind the man. , a man is sitting on a bench. the bench is black in color. the man is wearing a tie. the tie is brown. there is a
val_336.jpg, group of people are having a picnic they are sitting on a bench one is a man in a blue shirt and one is a girl with pink on. ,Two men are sitting beside each other at a picnic table. One of the men is wearing a short sleeve shirt. The tablecloth on the table is
val_158.jpg," is a picture on the side of a white semi trailer. In the picture, several chefs are working around a kitchen, all in white jackets and white hats","The image is of a barbeque grill.  There is a round plate on the left that contains red, green and yellow peppers on it."
val_629.jpg, solders surround a tank. Some sit on the tank. One stands by it. The soldiers are in uniforms. There is an umbrella on top of the,The image is of a horse and buggy in the middle of winter in a forest. The ground is white with freshly fallen snow and the trees are tall
val_356.jpg, gray elephants stand behind a fence. There is a tree behind them. There are several boulders around them. A large wooden fence is behind the elephants.,Two giraffes are in an enclosure behind a fence.  One is a baby and the other is a adult.  The adult giraffe has
val_455.jpg, man in a red ski suit with black boots is on a pair of skis. He has a blue bib with numbers on it on his back.,There are three people standing on skis in the snow. There is a person wearing a red jacket on the end on the right of the picture.
val_624.jpg, giraffes and four zebras are walking on a grassy field. The trees in the background are healthy and green.  The giraffe in,Two giraffes are standing next to each other. They are facing each other where one is slightly higher than the other. The giraffes have
val_191.jpg," city road in the middle of a demolition has traffic maintaining it's usual traffic.  An older bus, green and white is the most prevalent.  A","Three people are riding bikes in the street next to a yellow, painted curb. The street has white lines painted on it and green grass. A green"
val_466.jpg, passenger bus appears to be sideways between two city blocks.  The passenger bus is white with dark tinted windows and billboard type ads.  The top of,"Two public transportation buses are pulling up to a bus stop on a foggy day. The bus in the front is white, with green strips and the"
val_505.jpg, suitcases are stacked on top of each other. There are all kinds. Some are small and some are large. There are also trunks. The tr,"Browse through a large, long, brick building, and you can see the bottom half of a ceiling. It looks like a shoe store that sells"
val_753.jpg, black plastic coffee pot is sitting on a small corner shelf. The carafe is glass with a silver band around it and a black plastic handle. The whole,Behind the counter there is a laptop computer that is turned on. The laptop is lying in the middle of the floor. There is a black lamp behind
val_864.jpg," scene was taken outdoors on what looks to be a farm.In the far distance,there aren't traces of city life in fact there are only about five",Three cows are grazing in a field. The field has tall grass and weeds in it. There is a fence around the field with wooden posts up.
val_364.jpg, female tennis player is attempting to forehand swing. She is about to hit the ball back over the net. She has a red tank top and a black,Two women are playing tennis on a tennis court. One of the women is wearing a red short sleeve shirt and white shorts. The other woman is wearing
val_162.jpg, dogs are in a boat that is on the water. The water is extremely clear and looks like a clear blue sky. The reflections of the dogs and the,A dog is walking on the grass. The dog is black and white. The dog has a collar around its neck. There is a red flower in
val_227.jpg," the foreground is a black metal structure on the grass next to a street. On the paved lined street a bright purple, double decker bus is parked.",Three people are riding bikes in the street on a sunny day. The street has white lines painted on it. The woman on the right is wearing a
val_888.jpg, is an image of a countryside. The country side is made up of dry green and brown grass. There are cattle in the field. The sky is very,Two cows are standing in a field. The field has tall grass and weeds in it. There are trees behind the cows. There are clouds in the
val_145.jpg, window sits in front of several pizzas on silver platters. There is a drink cooler behind the counter. There is a silver microwave next to the cooler,There is a pizza inside of a white box. The box is held by someone wearing a brown watch and carrying some brown napkins. The pizza is
val_578.jpg, brick wall has a sign in front of it. The sign is connected to two metal posts. The sign is rectangular and white with a black edge. There,The image is of a parking meter. The meter is standing on a sidewalk in front of a road. There is a yellow hydrant on the sidewalk
val_11.jpg, is a white plate on top of the table. There is a glass on the table. There is salad on the plate. There is onions and carrots on,Behind the table is a cheesecake covered in maple sauce. The sauce is white. There is a maple leaf on top of the cheesecake. The
val_517.jpg, bus is in motion on the street. The bus is blue and white. The headlights on the bus are off. There are cars to the left of the,"Three taxis, a pick-up truck and a Coca-Cola truck are traveling on a busy city street. They are all going past a building that"
val_237.jpg, man and woman are posing for a photo. the woman is holding a yellow banana. the woman is wearing striped stockings. the man has bluejeans, A man and a woman are sitting beside each other in bed. The man is wearing a blue shirt and brown pants. The woman is wearing a black
val_912.jpg," white toilet bowl with a wooden toilet seat is seen in a small bathroom, The bathroom has a green door that is open on the right of the toilet.",There is a white toilet on top of brown cement. There is a blue towel hanging in front of the toilet. There is a white sign attached to
val_518.jpg, picture of a sign sitting next to a black object. There is a bridge off in the distance. There is a metal fence behind the sign. There are,Behind the fence is a sign that says coyotes. In front of the fence is a sign saying coyotes. The street that runs next to the
val_857.jpg, is a picture of a man. The man is performing a trick on a skateboard. The man is in mid air. The man has long brown hair, A skateboarder is doing a trick on a concrete ramp.  He is flying in mid air the skateboard is vertical and his two brown and
val_587.jpg," modern passenger train is parked at a train station, beneath a hazy, blue sky. The square, blocky train is painted mostly tan, and has",The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_626.jpg, young man in a red shirt. The man is flying into the air while riding a skateboard. There is a shadow cast on the ground. The young, a young boy is skating on his skateboard at night out on the city street. The boy is wearing a black t-shirt and blue jeans.
val_439.jpg, man is jumping on a bed in a bedroom.  The bedroom has light beige walls with two black and white framed photographs hanging on them.  The, a man is sleeping on a bed. he has a white pillow on his head. the man has dark colored hair. there is a window on the
val_887.jpg, red fire engine is running on the road. On side the fire engine there are three windows. The fire engine has two black tires with red rims.,There is a fire hydrant that is on the ground. The fire hydrant is painted white. On the side of the hydrant there is graffiti
val_812.jpg, shiny black grand piano is sitting on a stage in an auditorium. The stage floor is dark gray and dusty. There are bits of white paint on the,Behind the curtain there are two people sitting at a table. The table is made of wood. There is a banner in the window. The banner has
val_41.jpg," yellow truck is sitting in the road, it looks like it is stopped at a traffic light. there is a bus beside it and next to a big building",The truck is on the road. The truck is black. The truck has red lights on the back of it. The street light is green. The
val_794.jpg," man is sitting on a bench outside. He has a red hood of a hoodie covering his face, and is wearing brown pants. The man is working",Three young people are posing for a picture outside on a sunny day. One of the young people is on a bike. The other young person is on
val_105.jpg, elephant is walking and carrying some vegetation. It may be eating. There is another elephant right behind it. The sky is very sunny.,Two elephants are in a cage in a building at a zoo. The elephants are standing side by side standing near the bars of the cage. One elephant
val_51.jpg," zebras are in a mowed grass field. Two zebras are walking towards the camera. One is an adult, and other one is smaller", zebra is looking down smelling the ground. The zebra is black and white. The whiskers are visible too. The whiskers are dark brown
val_516.jpg," surfer is on a surfboard surrounded by a wave on a cloudy day. The water is all around the surfer, in the front, rear and",The sun is setting and it is making the sky look orange and red. There are people surfacing on the beach. There is a wave crashing into
val_174.jpg, shows a cracked parking lot with a lot of old Volkswagen Beetles parked there.  The two in front that are most visible have pant on them that is,Two motorcycles are parked in front of a building.  One of the motorcycles is black and the other is red.  There is a large windshield on
val_85.jpg, elephants are all working together. Some of the elephants have tusks. The grass is green and thick around the elephants. The sky above the elephant's,Two giraffes are standing next to each other in a field.  The giraffes are tall and grazing on grass.  One of the
val_70.jpg, clock is attached to a white pillar. The clock is round and has red orange frame. The hands are black. The clock shows it's 10:20,The image is of a monument located in the center of a grassy area.  The monument depicts a man on a horse.  He is wearing
val_212.jpg, is a white male holding a baby. The white male has dark brown hair and green eyes. He is wearing a light-colored shirt. It looks like, a young boy is playing with a toy. the toy is a black color. the boy has dark brown hair. his shirt is red too. his
val_132.jpg, are people standing in front of the white house. There are trees in a field in front of it. There are people standing all around. There is a,Two young girls are playing soccer on a grassy field. One of the girls is wearing a red shirt and red shorts. The other girl is wearing
val_147.jpg, white bicycle sits in an empty parking lot.  The parking slots are marked with white paint and have concrete parking blocks for the vehicles to pull up to when,Two people are riding bikes in the street. There are tall buildings behind the people. There is a white line in the street between the bikes. There
val_271.jpg,"ing atop a red kidney bean shaped desk is a portable phone, a computer monitor, a laptop, a mouse, a keyboard, and some other peripheral computer",Behind the desk there is a white keyboard. On top of the keyboard is a black mouse. There is a white shelf next to the desk with several
val_908.jpg, is a picture of a man. The man is throwing a frisbee. The frisbee is white. The man has short brown hair. The,There is a young boy wearing a blue shirt and blue shorts. He is kicking a white soccer ball on the ground. There is another boy in a
val_140.jpg, are cars driving on the road. There is a white van in the left lane. There is a blue car in front of it. There is another white,Three people are riding bikes down a street. There's a white van behind them that's parked on the side of the street. There's a brown
val_308.jpg," man and a woman are opening a pizza box with a large pizza on the inside of the pizza box. The man is wearing a blue shirt, with grey",A man is standing inside of a kitchen. He is holding a white pizza in one hand and a red wine glass in the other hand. He is
val_108.jpg, white dog is running on the sand. The dog has a white frisbee in its mouth. There is water behind the sand. ,The dog is wearing a red life vest. The dog is black and white. The dog is touching the ground with its nose. The dog is wearing
val_513.jpg, adult and two children skiing down a ski hill.  The adult skier is dressed in all black including a black helmet.  They are coming to a, A man is skiing down a hill. He is going down a slalom course and the flags are red and some are blue. He is right
val_565.jpg, image shows of two statutes surfing on the water. There are lights under the water that gives a blue green effect. The statues are disfigured and don't,The water of the ocean is coming up on the deck of the boat. There are small waves in the water as the waves get higher. There is
val_388.jpg, image shows a man on a yellow surfboard. He is riding a small wave. The man has on a wet suit that consists of a long sleeve top,Two people are wind surfing in the ocean.  The people are holding onto orange and white colored sails while their feet are on a ski board. 
val_682.jpg, was taken outdoors at a Race track.Closest to the camera are two race horses with the numbers 11 and 6. On number 6 there is a,Two horses are riding on top of a bridle.  The horse on the left is white.  The horse on the right is brown. 
val_916.jpg, close of a white flying bird. It is coming off the left side flying towards the right. It is almost completely white in color. The tail feathers look,There is a bird flying in the sky. The bird has wings that are up. The bird has a long black beak. The sky is gray
val_759.jpg, are attached houses in the background. The houses are grey and teal green in color with white trim. The windows are also trimmed with white. One of,The sky is partly cloudy but still blew. There is a truck parked on the grass next to the street. There is a red fire hydrant on
val_789.jpg, image is of a desk with several items on top it.The table has white blocks on it that looks like it aids in craft work.On top there,A wooden table is sitting in a room. There is a plastic bottle of water with a green and red label and a white top. In front of
val_80.jpg, white bus with red doors is on the street. There are cars on the streets. There is a large building behind the bus. There are people on the,The sky is partly cloudy and mostly blue. There is a bike leaning against the pole on the sidewalk. There is a pedestrian crossing in the distance.
val_469.jpg, are three teddy bears sitting next to each other in this picture. The bear in the middle is wearing a blue and white jacket. The bear on the,Two young girls are posing for a picture. One of the girls is wearing a red dress and the other one is wearing a white dress. The two
val_793.jpg, image is over a brown horse with a nice body luster and a long black mane and tail.He is walking by himself to the east on a,The horse is looking directly at the camera. The horse has bangs in its eyes. The bangs are a chocolate brown color. The horse is
val_792.jpg, sky is cloudy and gray. There is a bridge with tracks on it. The top of the bridge is made of metal and has hole throughout. There is,"Three trains are on elevated tracks in a big city near some tall buildings. The first train is red, the red train to the left is blue,"
val_121.jpg, girls are smiling for a photo. They are both wearing blue jackets. There is a large statue of a toothbrush behind them. ,Three women are standing inside of a room. Two of the women are holding green umbrellas and smiling. Two of the other women are holding white
val_880.jpg, white round plate is sitting on a green table. The plate has design on the trim of it. On top of the plate is a sandwich. There is,Browses of food are on a table.  The tablecloth is blue and white.  There is cheesecake and a chocolate crème slice
val_215.jpg, red tray is sitting on a table. There is a pile of fries on top of a piece of wax paper. There is a hot dog in a white,Two people are sitting at a table. The person on the right is holding a sandwich. The person on the left is holding fries. They are sitting
val_634.jpg, is a train sitting on railroad tracks.  The train is silver and blue and red.  There is a metal walkway above the train.  There,The train is pulling into the station. The front of the train is yellow. The bottom of the train is royal blue. People are standing on the
val_127.jpg, person is wearing a black shirt and jeans. They have a cell phone with a pink case on it sticking out of their pocket. They have acrylic nails on, a man is holding a cell phone. the phone is black in color. the phone has oodles on it. the tiles are a dark brown
val_570.jpg, man is riding a horse on a dirt path. The horse is brown. The horse has bags on its back. The man is wearing a hat. There,Three horses are grazing in a green field. The field has short dry grass. One horse is black and white and the other is brown. There is
val_499.jpg," black, rectangular, sign is hanging on the stone, cinderblock wall of a building.  The sign is black and the lettering is yellow.",The building is made of cylinder block. It is dark grey in color. There are rectangular window on the upper floors. There are black capital letter on
val_690.jpg, long train sits on the track. There are many cars attached to the engine. The cars are for hauling items. There is a metal bridge above the,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The train cars are
val_353.jpg, middle aged man in a beige fedora is riding an electric skateboard on a sidewalk.  There is a tattoo parlor next to the man on,Three people are standing inside of a building. They are dressed for the cold weather. One of the people is wearing a red jacket. The building has
val_628.jpg, man in a blue baseball jersey bearing the number 23 stands at home plate.  He is wearing a red helmet and white pants and holding a black bat in,The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_684.jpg," white horse with brown eyes and large black pupils is wearing a blue ribbon around it's neck. The horse is standing in a pit, and there is a", A horse is looking directly towards the camera. The horse has bangs in its eyes. The bangs are a chocolate brown color. The horse is
val_667.jpg," man is standing outside on a grassy field. He is wearing a white shirt, jean pants and a long gray coat. The man is holding a",Two men are standing in front of a wall. The man on the left is holding a white frisbee. The man on the right is holding
val_885.jpg," young man is riding a skate board at a skate park.  He is, at the moment the photo was taken on a ramp.  The skateboard",Three boys are skating on skateboards in the middle of the street. The boy on the left is wearing a purple shirt and blue jean shorts.
val_876.jpg, is an image of a bench. The bench is very worn. The bunch has cracked green paint on it. The bench has graffiti all over it. There,Browses of food sit on top of a table.  There is cheesecake and a chocolate crème slice of pie.  Baklava
val_553.jpg, woman in a pink hoodie is taking a picture of a piece of art on a wall in a museum or a gallery using her flip phone. She has, image is of a man playing a video game. The man is holding a white remote in his hand. He is smiling with his eyes closed. There
val_437.jpg, man walks on the wet part of the beach. He is holding a surfboard in his hand. The man has just walked out of the ocean. The,Two people are standing on a beach on a sunny day. One of the people is wearing a black shirt and blue jean shorts. The other person
val_877.jpg," Starbucks cup is sitting on a the bleachers in a school gymnasium. The white cup has a green logo and is sitting on a tan, numbered",The image is of a tan wood bench with tapestries on it.  There is a flowering plant in the center of the bench.  The
val_700.jpg," cows are sitting in a green, grassy field. It is obviously a hot and sunny day. The sun is visible on the cows. One cow is",Two cows are standing in a field. The field has short dry grass. One cow is black and white. The other is brown and white. The
val_591.jpg, image is of black suitcases. The suitcase on the left is medium size and has a handle that can be used to carry it. It is black and,Behind the fence there is a potted plant. The plant has devices on it to record the location of the plant. The potted plant has green
val_142.jpg, blue couch sits next to a red couch. There is a wood table in front of them. There is a red rug on the floor under the table.,Behind the curtain there is a portrait of a young man in what appears to be a military uniform. The photo is black and white. The man is
val_265.jpg," appears to be a seminar of some kind.  People are sitting in a lecture hall, with lights dimmed.  A film is being shown at the", is the monitor that is the main focal point of this image. It is a monitor that is turned on. It is a black monitor with a silver
val_25.jpg," small table is shown behind glass with old fashioned barbers tools on it. There is a foam brush, a brush to remove the hairs, shears,",There is a blurry picture of a toilet seat in the mirror. The toilet seat is white. There is black writing on the side of the toilet.
val_669.jpg, woman is standing on a tennis court playing tennis. She is wearing a purple tank top and a black skirt. The woman is holding a racket in her hands,The tennis player is rearing back to hit the ball. He is wearing wristbands on his wrist. The wristbands away. The tennis player is
val_567.jpg, red bus is sitting on a road near a sidewalk. A small post and street sign are near the bus on a sidewalk. Large green bushes can be seen,Two people are riding bikes in front of a red and white bus. The person on the back of the bus is wearing a white helmet and blue jeans
val_354.jpg, blonde haired woman with glasses on top of her head eating a small donut with white frosting. There are more in a container that she is holding,Two women are sitting beside each other at square restaurant tables. One of the women is wearing a pink tank top and blue jeans.The table has a
val_771.jpg," giraffes and a few small white goat type animals graze in a zoo enclosure. The enclosure is only made by large rocks. In the background,",Two giraffes are seen together outside. They are near a stone wall. Both giraffes have brown ears and spots. Next to them are
val_276.jpg," tall, lone, parking meter is standing upright on a sidewalk.  The top of the meter is on top of a metal pole.  The meter has",Behind the fence there is a placemat. The placemat is white with black letters. The word happiness written in lower case letters and a
val_748.jpg, is an image with jockeys on horses. The horses are brown. The horses shadows are seen on the ground. The ground is black. The horses,Two people are sitting in front of a television that is turned on. There is a man in a blue shirt sitting in front of the television. There
val_386.jpg, bald male is on the phone while pointing a finger.  He appears to be angry and his eyes are bulging and facing to the right.  The,The man is holding a cell phone. The phone is black. The phone is a touch screen. The phone is small. The phone is reflecting the
val_205.jpg, boat is in the water. the boat is white in color. the boat has writing on it. the water has blue ripples in it.,Two boats are parked on the side of the road. The road is very wet and there is a large white boat on the side of the road.
val_241.jpg, image is of a bathroom.  It has a glass and metal organizer with knick knacks above the toilet. A box of tissue is on top of,A bathroom with two large bowl shaped sinks. There is a mirror hanging above the sinks. Next to the sink on the wall is a towel rack with
val_170.jpg, is a person sitting in the chair in the shade enjoying the view of the ocean. There is a boat close to shore wading on top of the water,Two people are sitting on the beach on a sunny day. One of the people is wearing a white shirt and blue jean shorts. There is a
val_325.jpg, dog is sitting on the floor. the dog is black and white. the dog is sitting on a rug. the dog is looking to the right. there,A dog is laying on a couch. The dog is black and a dark peanut color. The dog has a pink tongue. The dog has a blue
val_373.jpg," person wearing a yellow jacket, and white helmet is riding on a motorcycle while using a headset. The color of the motor cycle is white. there is a",The man is standing in front of a building. There is a bike next to the man. There is a person sitting in front of the man.
val_784.jpg, bed is a single bed. The bed is neat. It has white cover and white pillow. Beside the bed is a bed tray made of wood.,The bed is made of wood. The bedspread has a print on it. There are steps at the end of the bed too get on the bed
